Lat,Lon,CDD,HDD
40.729227,-73.999743,1299.786743,4421.714355
40.721199,-73.999838,1299.786743,4421.714355
40.828599,-73.950226,1199.753662,4563.494629
40.729508,-73.993880,1299.786743,4421.714355
40.842528,-73.925296,1112.312378,4719.492188
40.762435,-73.978112,1253.947266,4468.735352
40.741807,-73.981869,1299.786743,4421.714355
40.787639,-73.977601,1253.947266,4468.735352
40.881586,-73.877736,1019.952881,4891.804688
40.751542,-73.889850,1232.920654,4501.563477
40.803451,-73.908587,1172.638306,4597.096191
40.757299,-73.978603,1253.947266,4468.735352
40.757993,-73.981142,1253.947266,4468.735352
40.754351,-73.881832,1232.920654,4501.563477
40.748054,-73.992412,1299.786743,4421.714355
40.780223,-73.958036,1271.116577,4458.273926
40.730570,-73.944838,1310.610718,4415.648926
40.886506,-73.910882,1019.952881,4891.804688
40.758413,-73.903602,1232.920654,4501.563477
40.761937,-73.976530,1253.947266,4468.735352
40.767629,-73.923543,1271.116577,4458.273926
40.787529,-73.940057,1271.116577,4458.273926
40.585336,-73.931843,1247.323730,4469.472168
40.648858,-73.944135,1261.567505,4476.884766
40.863880,-73.929273,1112.312378,4719.492188
40.673506,-73.946881,1292.430786,4434.958008
40.786845,-73.951741,1271.116577,4458.273926
40.786884,-73.968572,1253.947266,4468.735352
40.788871,-73.970851,1253.947266,4468.735352
40.776210,-73.959154,1253.947266,4468.735352
40.816067,-73.960184,1173.158813,4598.009766
40.708730,-74.013579,1241.051514,4502.415527
40.872544,-73.907573,1088.174927,4749.377930
40.784348,-73.851745,1179.225708,4562.379395
40.750427,-73.972129,1253.947266,4468.735352
40.740752,-73.949534,1310.610718,4415.648926
40.748081,-73.945791,1310.610718,4415.648926
40.763625,-73.981010,1253.947266,4468.735352
40.740415,-73.784165,1092.063599,4641.114746
40.787605,-73.978310,1253.947266,4468.735352
40.811663,-73.939628,1199.753662,4563.494629
40.720661,-74.004384,1241.051514,4502.415527
40.729930,-73.943720,1310.610718,4415.648926
40.838996,-73.899617,1088.174927,4749.377930
40.727799,-73.850639,1207.817017,4525.531250
40.844644,-73.912742,1088.174927,4749.377930
40.690139,-73.965740,1294.508667,4433.241699
40.851744,-73.914684,1088.174927,4749.377930
40.851020,-73.902190,1088.174927,4749.377930
40.784719,-73.956737,1271.116577,4458.273926
40.792072,-73.975131,1173.158813,4598.009766
40.771620,-73.795393,1127.208496,4611.164062
40.774500,-73.962482,1253.947266,4468.735352
40.771973,-73.980265,1253.947266,4468.735352
40.742214,-73.998204,1299.786743,4421.714355
40.679439,-73.838899,1188.888062,4530.321289
40.822285,-73.816746,1093.575439,4669.725586
40.715976,-73.941640,1310.610718,4415.648926
40.749229,-73.985629,1299.786743,4421.714355
40.730068,-73.990167,1299.786743,4421.714355
40.766728,-73.988283,1253.947266,4468.735352
40.629756,-73.924565,1261.567505,4476.884766
40.803791,-73.968267,1173.158813,4598.009766
40.834371,-73.893953,1088.174927,4749.377930
40.814263,-73.952419,1199.753662,4563.494629
40.839821,-73.883274,1088.174927,4749.377930
40.685552,-73.967851,1294.508667,4433.241699
40.680719,-74.002502,1250.875000,4487.589844
40.761630,-73.966117,1253.947266,4468.735352
40.754041,-73.824028,1127.208496,4611.164062
40.609527,-73.985426,1271.081543,4461.968262
40.608812,-73.987238,1271.081543,4461.968262
40.852899,-73.935759,1112.312378,4719.492188
40.752050,-73.968985,1253.947266,4468.735352
40.839718,-73.942881,1112.312378,4719.492188
40.584542,-74.164968,1181.552734,4579.323242
40.774357,-73.954773,1271.116577,4458.273926
40.777510,-73.979750,1253.947266,4468.735352
40.787683,-73.975737,1253.947266,4468.735352
40.764319,-73.983800,1253.947266,4468.735352
40.593277,-73.994688,1271.081543,4461.968262
40.573690,-73.993681,1272.873901,4438.221680
40.814987,-73.937579,1199.753662,4563.494629
40.615824,-73.959947,1271.081543,4461.968262
40.755532,-73.980831,1253.947266,4468.735352
40.762375,-73.962118,1253.947266,4468.735352
40.751591,-73.979699,1253.947266,4468.735352
40.853165,-73.867018,1058.876709,4771.130859
40.740880,-73.996212,1299.786743,4421.714355
40.694161,-73.995880,1294.508667,4433.241699
40.652605,-73.957157,1261.567505,4476.884766
40.703841,-74.012297,1250.875000,4487.589844
40.751174,-73.818983,1127.208496,4611.164062
40.850818,-73.916175,1088.174927,4749.377930
40.844832,-73.933701,1112.312378,4719.492188
40.857201,-73.934995,1112.312378,4719.492188
40.736076,-73.986671,1299.786743,4421.714355
40.816176,-73.928865,1199.753662,4563.494629
40.606286,-73.959045,1271.081543,4461.968262
40.580447,-74.002294,1275.364014,4425.232910
40.760887,-73.972129,1253.947266,4468.735352
40.777800,-73.982786,1253.947266,4468.735352
40.631084,-74.018676,1244.426758,4484.958008
40.745157,-73.971836,1299.786743,4421.714355
40.760187,-73.821741,1127.208496,4611.164062
40.754358,-73.821021,1127.208496,4611.164062
40.672566,-73.964191,1294.508667,4433.241699
40.758860,-73.782238,1083.640869,4665.822266
40.752950,-73.820643,1127.208496,4611.164062
40.772075,-73.951315,1271.116577,4458.273926
40.764820,-73.986873,1253.947266,4468.735352
40.790814,-73.965742,1253.947266,4468.735352
40.664582,-73.982905,1272.350342,4478.152832
40.773373,-73.962561,1253.947266,4468.735352
40.767681,-73.893654,1232.920654,4501.563477
40.589879,-73.789125,1104.970337,4602.928711
40.833210,-73.936474,1199.753662,4563.494629
40.738752,-73.999077,1299.786743,4421.714355
40.626259,-74.081888,1234.214844,4505.997070
40.849805,-73.902559,1088.174927,4749.377930
40.771102,-73.828397,1127.208496,4611.164062
40.705712,-73.799961,1135.361328,4580.833984
40.791702,-73.965492,1173.158813,4598.009766
40.677559,-73.887359,1248.203735,4474.631836
40.846997,-73.887656,1088.174927,4749.377930
40.688788,-73.926215,1292.430786,4434.958008
40.636037,-74.036640,1244.426758,4484.958008
40.797676,-73.968479,1173.158813,4598.009766
40.848328,-73.896647,1088.174927,4749.377930
40.706857,-74.013023,1250.875000,4487.589844
40.820602,-73.957955,1199.753662,4563.494629
40.742952,-74.005029,1241.051514,4502.415527
40.765401,-73.968537,1253.947266,4468.735352
40.800189,-73.943815,1199.753662,4563.494629
40.905235,-73.906115,1019.952881,4891.804688
40.719336,-73.908813,1271.055298,4461.206543
40.738353,-73.852958,1207.817017,4525.531250
40.653519,-73.954972,1261.567505,4476.884766
40.754628,-73.994670,1253.947266,4468.735352
40.853076,-73.937174,1112.312378,4719.492188
40.749771,-73.949698,1310.610718,4415.648926
40.782382,-73.958959,1253.947266,4468.735352
40.790617,-73.967583,1253.947266,4468.735352
40.806713,-73.945593,1199.753662,4563.494629
40.789269,-73.977974,1253.947266,4468.735352
40.847547,-73.916608,1088.174927,4749.377930
40.764833,-73.967287,1253.947266,4468.735352
40.752347,-73.988532,1253.947266,4468.735352
40.737931,-73.998947,1299.786743,4421.714355
40.867261,-73.869798,1058.876709,4771.130859
40.774757,-73.949021,1271.116577,4458.273926
40.714268,-74.006955,1241.051514,4502.415527
40.807233,-73.958950,1173.158813,4598.009766
40.771708,-73.964518,1253.947266,4468.735352
40.764339,-73.996210,1253.947266,4468.735352
40.807512,-73.893006,1172.638306,4597.096191
40.849820,-73.936633,1112.312378,4719.492188
40.697537,-73.922706,1292.430786,4434.958008
40.772789,-73.978862,1253.947266,4468.735352
40.748123,-73.986949,1299.786743,4421.714355
40.738546,-73.876037,1271.055298,4461.206543
40.784375,-73.974584,1253.947266,4468.735352
40.584509,-73.970499,1271.081543,4461.968262
40.706712,-74.008915,1250.875000,4487.589844
40.814133,-73.951309,1199.753662,4563.494629
40.736014,-73.988918,1299.786743,4421.714355
40.754679,-73.873520,1179.225708,4562.379395
40.853976,-73.861597,1058.876709,4771.130859
40.675478,-73.778058,1090.474365,4629.018555
40.835563,-73.943221,1112.312378,4719.492188
40.738133,-73.984013,1299.786743,4421.714355
40.755951,-73.992066,1253.947266,4468.735352
40.656201,-73.982623,1272.350342,4478.152832
40.736629,-73.867333,1207.817017,4525.531250
40.847391,-73.934209,1112.312378,4719.492188
40.802396,-73.969642,1173.158813,4598.009766
40.753013,-73.992432,1253.947266,4468.735352
40.850556,-73.903387,1088.174927,4749.377930
40.742673,-73.975706,1299.786743,4421.714355
40.647754,-73.962465,1272.350342,4478.152832
40.798465,-73.969564,1173.158813,4598.009766
40.774247,-73.957940,1271.116577,4458.273926
40.820763,-73.919543,1199.753662,4563.494629
40.729165,-73.994441,1299.786743,4421.714355
40.880134,-73.911769,1019.952881,4891.804688
40.778139,-73.981241,1253.947266,4468.735352
40.780598,-73.957456,1271.116577,4458.273926
40.765626,-73.977483,1253.947266,4468.735352
40.848850,-73.917092,1112.312378,4719.492188
40.831974,-73.918507,1199.753662,4563.494629
40.857739,-73.928366,1112.312378,4719.492188
40.879624,-73.921618,1032.977417,4875.513672
40.846579,-73.827101,1049.037598,4767.658203
40.827720,-73.920108,1199.753662,4563.494629
40.782421,-73.801675,1127.208496,4611.164062
40.757901,-73.982516,1253.947266,4468.735352
40.745554,-73.920747,1310.610718,4415.648926
40.744762,-73.979226,1299.786743,4421.714355
40.742181,-73.791038,1092.063599,4641.114746
40.706017,-73.830323,1135.361328,4580.833984
40.857252,-73.895423,1088.174927,4749.377930
40.770692,-73.963582,1253.947266,4468.735352
40.721364,-74.005595,1241.051514,4502.415527
40.631446,-73.945285,1261.567505,4476.884766
40.635816,-74.032233,1244.426758,4484.958008
40.749252,-74.004479,1241.051514,4502.415527
40.594169,-73.752271,1104.970337,4602.928711
40.847290,-73.915795,1088.174927,4749.377930
40.739950,-73.955954,1310.610718,4415.648926
40.636999,-73.967740,1272.350342,4478.152832
40.592547,-73.941706,1247.323730,4469.472168
40.861265,-73.906684,1088.174927,4749.377930
40.724947,-73.993526,1299.786743,4421.714355
40.833238,-73.925916,1199.753662,4563.494629
40.750933,-74.006449,1209.507568,4541.356934
40.821924,-73.823873,1093.575439,4669.725586
40.604465,-73.959761,1271.081543,4461.968262
40.738868,-73.986218,1299.786743,4421.714355
40.620443,-74.039786,1274.330444,4446.107910
40.853960,-73.918021,1112.312378,4719.492188
40.718574,-73.958242,1310.610718,4415.648926
40.711169,-73.816897,1145.681641,4583.785156
40.881506,-73.922359,1032.977417,4875.513672
40.728255,-74.004789,1241.051514,4502.415527
40.742775,-73.884398,1271.055298,4461.206543
40.865255,-73.884350,1088.174927,4749.377930
40.640395,-74.001469,1244.426758,4484.958008
40.714636,-73.796470,1145.681641,4583.785156
40.607179,-73.959586,1271.081543,4461.968262
40.714575,-74.012951,1241.051514,4502.415527
40.696959,-73.945148,1292.430786,4434.958008
40.677563,-73.952424,1292.430786,4434.958008
40.635658,-74.029356,1244.426758,4484.958008
40.616833,-74.038104,1274.330444,4446.107910
40.725241,-73.859202,1207.817017,4525.531250
40.713525,-73.821539,1145.681641,4583.785156
40.847845,-73.908974,1088.174927,4749.377930
40.581474,-73.988150,1272.873901,4438.221680
40.870861,-73.898347,1088.174927,4749.377930
40.751410,-73.890772,1232.920654,4501.563477
40.629037,-73.968420,1272.350342,4478.152832
40.826322,-73.942551,1199.753662,4563.494629
40.829997,-73.870285,1136.768311,4632.115234
40.637277,-74.035223,1244.426758,4484.958008
40.597461,-73.959305,1271.081543,4461.968262
40.878088,-73.916860,1032.977417,4875.513672
40.763473,-73.974428,1253.947266,4468.735352
40.816331,-73.960075,1173.158813,4598.009766
40.879991,-73.872335,980.428955,4930.490723
40.836472,-73.924291,1112.312378,4719.492188
40.637340,-74.075702,1234.214844,4505.997070
40.707097,-74.010096,1250.875000,4487.589844
40.732295,-73.985487,1299.786743,4421.714355
40.632493,-73.890664,1213.813477,4511.538574
40.780400,-73.946400,1271.116577,4458.273926
40.768408,-73.960543,1253.947266,4468.735352
40.827551,-73.880553,1172.638306,4597.096191
40.748547,-74.001228,1241.051514,4502.415527
40.754038,-73.992904,1253.947266,4468.735352
40.652507,-73.895079,1213.813477,4511.538574
40.844739,-73.940328,1112.312378,4719.492188
40.624102,-73.907310,1206.482178,4505.061035
40.716410,-73.843617,1207.817017,4525.531250
40.852902,-73.900187,1088.174927,4749.377930
40.713980,-73.934455,1310.610718,4415.648926
40.603221,-73.967155,1271.081543,4461.968262
40.623258,-73.990117,1271.081543,4461.968262
40.741701,-73.879722,1271.055298,4461.206543
40.878803,-73.907133,1019.952881,4891.804688
40.563695,-74.191217,1156.468018,4602.057617
40.769898,-73.961702,1253.947266,4468.735352
40.765965,-73.993964,1253.947266,4468.735352
40.868794,-73.891478,1088.174927,4749.377930
40.726962,-73.975842,1299.786743,4421.714355
40.779671,-73.956733,1271.116577,4458.273926
40.733035,-73.809272,1145.681641,4583.785156
40.813414,-73.918444,1199.753662,4563.494629
40.715433,-74.010171,1241.051514,4502.415527
40.586545,-73.948600,1247.323730,4469.472168
40.707765,-74.005552,1250.875000,4487.589844
40.735611,-73.981857,1299.786743,4421.714355
40.741993,-73.879002,1271.055298,4461.206543
40.797716,-73.949835,1199.753662,4563.494629
40.708143,-74.006855,1250.875000,4487.589844
40.808688,-73.936855,1199.753662,4563.494629
40.745956,-73.917779,1310.610718,4415.648926
40.870491,-73.876646,1088.174927,4749.377930
40.722248,-74.000055,1241.051514,4502.415527
40.726793,-73.858815,1207.817017,4525.531250
40.784069,-73.840825,1179.225708,4562.379395
40.665050,-73.933766,1261.567505,4476.884766
40.690893,-73.959305,1294.508667,4433.241699
40.898824,-73.845552,980.428955,4930.490723
40.752269,-73.984485,1253.947266,4468.735352
40.779152,-73.946241,1271.116577,4458.273926
40.625884,-74.026718,1244.426758,4484.958008
40.686699,-73.983513,1294.508667,4433.241699
40.632134,-74.028384,1244.426758,4484.958008
40.705605,-73.835459,1188.888062,4530.321289
40.671799,-73.971306,1294.508667,4433.241699
40.605579,-73.996278,1271.081543,4461.968262
40.739446,-73.991757,1299.786743,4421.714355
40.737369,-73.984958,1299.786743,4421.714355
40.832636,-73.931112,1199.753662,4563.494629
40.762521,-73.995787,1253.947266,4468.735352
40.742384,-73.986268,1299.786743,4421.714355
40.746836,-73.993136,1299.786743,4421.714355
40.888172,-73.908991,1019.952881,4891.804688
40.750355,-73.983684,1253.947266,4468.735352
40.837918,-73.941068,1112.312378,4719.492188
40.589773,-73.990403,1271.081543,4461.968262
40.699598,-73.987529,1294.508667,4433.241699
40.640532,-73.974197,1272.350342,4478.152832
40.869937,-73.886238,1088.174927,4749.377930
40.767485,-73.960668,1253.947266,4468.735352
40.764459,-73.976349,1253.947266,4468.735352
40.778302,-73.983595,1253.947266,4468.735352
40.809692,-73.958560,1173.158813,4598.009766
40.778004,-73.962547,1253.947266,4468.735352
40.739948,-73.976987,1299.786743,4421.714355
40.766988,-73.966383,1253.947266,4468.735352
40.670684,-73.784980,1090.474365,4629.018555
40.591884,-73.950436,1247.323730,4469.472168
40.838013,-73.924184,1112.312378,4719.492188
40.779380,-73.985104,1253.947266,4468.735352
40.763817,-73.825175,1127.208496,4611.164062
40.738547,-73.994998,1299.786743,4421.714355
40.749817,-73.950371,1310.610718,4415.648926
40.753575,-73.991882,1253.947266,4468.735352
40.801251,-73.935435,1199.753662,4563.494629
40.610149,-73.956974,1247.323730,4469.472168
40.837337,-73.915697,1088.174927,4749.377930
40.693302,-73.918681,1292.430786,4434.958008
40.576024,-73.960781,1272.873901,4438.221680
40.608780,-73.990731,1271.081543,4461.968262
40.732895,-73.993179,1299.786743,4421.714355
40.577189,-73.990889,1272.873901,4438.221680
40.657007,-73.921582,1261.567505,4476.884766
40.755643,-73.965864,1253.947266,4468.735352
40.763621,-73.985961,1253.947266,4468.735352
40.682173,-74.008791,1250.875000,4487.589844
40.594032,-74.000031,1274.330444,4446.107910
40.692545,-73.970222,1294.508667,4433.241699
40.851973,-73.939362,1112.312378,4719.492188
40.696760,-73.976967,1294.508667,4433.241699
40.701545,-73.930734,1292.430786,4434.958008
40.764548,-73.972356,1253.947266,4468.735352
40.757444,-73.979085,1253.947266,4468.735352
40.700356,-73.991261,1294.508667,4433.241699
40.672488,-73.973955,1294.508667,4433.241699
40.762253,-73.798728,1127.208496,4611.164062
40.628781,-73.967607,1272.350342,4478.152832
40.869395,-73.900550,1088.174927,4749.377930
40.746504,-73.754620,1092.063599,4641.114746
40.744360,-73.994978,1299.786743,4421.714355
40.714510,-74.012232,1241.051514,4502.415527
40.764341,-73.964080,1253.947266,4468.735352
40.738370,-74.000223,1241.051514,4502.415527
40.589734,-73.949986,1247.323730,4469.472168
40.599930,-73.954012,1247.323730,4469.472168
40.733373,-73.986715,1299.786743,4421.714355
40.575451,-73.960687,1272.873901,4438.221680
40.631991,-73.957199,1261.567505,4476.884766
40.748039,-73.982352,1299.786743,4421.714355
40.780893,-73.953483,1271.116577,4458.273926
40.847453,-73.939315,1112.312378,4719.492188
40.834352,-73.924838,1112.312378,4719.492188
40.633116,-73.971515,1272.350342,4478.152832
40.776302,-73.960479,1253.947266,4468.735352
40.647778,-74.086262,1215.784912,4546.220215
40.766236,-73.992575,1253.947266,4468.735352
40.721233,-73.838739,1207.817017,4525.531250
40.727449,-73.857117,1207.817017,4525.531250
40.892054,-73.860008,980.428955,4930.490723
40.804856,-73.953705,1199.753662,4563.494629
40.885653,-73.901317,1019.952881,4891.804688
40.740504,-73.925212,1310.610718,4415.648926
40.712081,-73.923076,1310.610718,4415.648926
40.795869,-73.948273,1199.753662,4563.494629
40.844740,-73.935781,1112.312378,4719.492188
40.753068,-73.881783,1232.920654,4501.563477
40.775209,-73.825392,1127.208496,4611.164062
40.841821,-73.938803,1112.312378,4719.492188
40.715057,-73.981829,1299.786743,4421.714355
40.848874,-73.902872,1088.174927,4749.377930
40.792668,-73.966363,1173.158813,4598.009766
40.816178,-73.887141,1172.638306,4597.096191
40.592472,-73.793552,1126.273682,4583.160156
40.683546,-73.909810,1248.203735,4474.631836
40.626873,-73.962369,1272.350342,4478.152832
40.738348,-73.987325,1299.786743,4421.714355
40.794711,-73.966751,1173.158813,4598.009766
40.728347,-73.848286,1207.817017,4525.531250
40.608169,-73.981970,1271.081543,4461.968262
40.615363,-73.969528,1271.081543,4461.968262
40.831845,-73.906238,1172.638306,4597.096191
40.748982,-73.980502,1299.786743,4421.714355
40.781973,-73.976277,1253.947266,4468.735352
40.787477,-73.785809,1083.640869,4665.822266
40.746729,-73.922072,1310.610718,4415.648926
40.896201,-73.898705,1019.952881,4891.804688
40.759398,-73.928246,1271.116577,4458.273926
40.794640,-73.943416,1199.753662,4563.494629
40.737172,-73.938452,1310.610718,4415.648926
40.830794,-73.917331,1199.753662,4563.494629
40.762210,-73.996580,1253.947266,4468.735352
40.823918,-73.945231,1199.753662,4563.494629
40.626639,-74.135071,1237.109375,4532.398438
40.764997,-73.975733,1253.947266,4468.735352
40.881195,-73.882017,1019.952881,4891.804688
40.687552,-73.973987,1294.508667,4433.241699
40.827935,-73.920641,1199.753662,4563.494629
40.713141,-73.834176,1207.817017,4525.531250
40.750808,-73.971094,1253.947266,4468.735352
40.726528,-73.849757,1207.817017,4525.531250
40.717231,-73.832720,1145.681641,4583.785156
40.871278,-73.889959,1088.174927,4749.377930
40.714773,-73.980551,1299.786743,4421.714355
40.742169,-73.981908,1299.786743,4421.714355
40.743010,-73.889469,1271.055298,4461.206543
40.713196,-73.997399,1299.786743,4421.714355
40.737236,-73.989804,1299.786743,4421.714355
40.759534,-73.963146,1253.947266,4468.735352
40.824616,-73.941411,1199.753662,4563.494629
40.742336,-73.957266,1310.610718,4415.648926
40.622501,-73.961356,1271.081543,4461.968262
40.826615,-73.925818,1199.753662,4563.494629
40.741241,-73.790586,1092.063599,4641.114746
40.695731,-73.962921,1294.508667,4433.241699
40.763029,-73.970676,1253.947266,4468.735352
40.713792,-74.009507,1241.051514,4502.415527
40.753495,-73.970223,1253.947266,4468.735352
40.775301,-73.964546,1253.947266,4468.735352
40.759068,-73.961257,1253.947266,4468.735352
40.674429,-73.968540,1294.508667,4433.241699
40.789210,-73.979369,1253.947266,4468.735352
40.581105,-74.130850,1175.541016,4586.022461
40.858380,-73.931382,1112.312378,4719.492188
40.774490,-73.990783,1253.947266,4468.735352
40.601820,-73.749844,1067.038818,4653.286133
40.731678,-73.994058,1299.786743,4421.714355
40.629595,-73.962883,1272.350342,4478.152832
40.791249,-73.976508,1253.947266,4468.735352
40.849197,-73.913881,1088.174927,4749.377930
40.788464,-73.973776,1253.947266,4468.735352
40.714616,-74.006367,1241.051514,4502.415527
40.724397,-73.991800,1299.786743,4421.714355
40.750546,-73.888532,1232.920654,4501.563477
40.681177,-73.980899,1294.508667,4433.241699
40.761328,-73.817496,1127.208496,4611.164062
40.746998,-73.887241,1271.055298,4461.206543
40.760988,-73.825897,1127.208496,4611.164062
40.738677,-73.979777,1299.786743,4421.714355
40.863593,-73.929528,1112.312378,4719.492188
40.751783,-73.979440,1253.947266,4468.735352
40.844607,-73.939302,1112.312378,4719.492188
40.644741,-73.996759,1272.350342,4478.152832
40.872189,-73.919018,1112.312378,4719.492188
40.762289,-73.969786,1253.947266,4468.735352
40.626168,-73.971505,1272.350342,4478.152832
40.782782,-73.954736,1271.116577,4458.273926
40.856284,-73.934798,1112.312378,4719.492188
40.599371,-73.765584,1104.970337,4602.928711
40.784529,-73.982338,1253.947266,4468.735352
40.856710,-73.937540,1112.312378,4719.492188
40.729369,-73.990471,1299.786743,4421.714355
40.828327,-73.910389,1172.638306,4597.096191
40.714454,-73.801893,1145.681641,4583.785156
40.757680,-73.823825,1127.208496,4611.164062
40.705983,-73.832389,1135.361328,4580.833984
40.779766,-73.981206,1253.947266,4468.735352
40.768086,-73.969081,1253.947266,4468.735352
40.842682,-73.914454,1088.174927,4749.377930
40.883514,-73.892203,1019.952881,4891.804688
40.732884,-73.851088,1207.817017,4525.531250
40.854275,-73.935035,1112.312378,4719.492188
40.773871,-73.980863,1253.947266,4468.735352
40.769991,-73.983294,1253.947266,4468.735352
40.717056,-74.005688,1241.051514,4502.415527
40.635348,-73.988601,1272.350342,4478.152832
40.617318,-74.076441,1241.495239,4489.805664
40.718490,-73.951328,1310.610718,4415.648926
40.761828,-73.985814,1253.947266,4468.735352
40.732957,-73.987833,1299.786743,4421.714355
40.737430,-73.995470,1299.786743,4421.714355
40.876019,-73.875780,1019.952881,4891.804688
40.874868,-73.907826,1088.174927,4749.377930
40.786251,-73.969033,1253.947266,4468.735352
40.762935,-73.819529,1127.208496,4611.164062
40.888232,-73.909992,1019.952881,4891.804688
40.600665,-74.192517,1187.781860,4567.899414
40.761118,-73.822691,1127.208496,4611.164062
40.753912,-73.981205,1253.947266,4468.735352
40.813179,-73.906630,1172.638306,4597.096191
40.829760,-73.949112,1199.753662,4563.494629
40.758562,-73.966967,1253.947266,4468.735352
40.896643,-73.876158,1019.952881,4891.804688
40.835154,-73.947532,1112.312378,4719.492188
40.756477,-73.982470,1253.947266,4468.735352
40.819476,-73.852864,1136.768311,4632.115234
40.647263,-73.975499,1272.350342,4478.152832
40.778748,-73.959288,1253.947266,4468.735352
40.753062,-73.874982,1179.225708,4562.379395
40.817873,-73.937388,1199.753662,4563.494629
40.825500,-73.951681,1199.753662,4563.494629
40.759383,-73.982064,1253.947266,4468.735352
40.747428,-73.751197,1092.063599,4641.114746
40.778670,-73.954731,1271.116577,4458.273926
40.703177,-73.797550,1135.361328,4580.833984
40.843544,-73.878295,1088.174927,4749.377930
40.769798,-73.955249,1271.116577,4458.273926
40.752957,-73.986687,1253.947266,4468.735352
40.836987,-73.916019,1088.174927,4749.377930
40.760473,-73.978881,1253.947266,4468.735352
40.832936,-73.910908,1172.638306,4597.096191
40.805766,-73.955877,1199.753662,4563.494629
40.639838,-73.965774,1272.350342,4478.152832
40.850977,-73.929201,1112.312378,4719.492188
40.771610,-73.964285,1253.947266,4468.735352
40.782097,-73.982393,1253.947266,4468.735352
40.710217,-74.008074,1241.051514,4502.415527
40.784723,-73.978570,1253.947266,4468.735352
40.638006,-74.161271,1237.109375,4532.398438
40.741177,-73.907019,1271.055298,4461.206543
40.727915,-73.870529,1207.817017,4525.531250
40.706362,-74.005129,1250.875000,4487.589844
40.891429,-73.862172,980.428955,4930.490723
40.639108,-74.162949,1237.109375,4532.398438
40.765659,-73.962131,1253.947266,4468.735352
40.768058,-73.965523,1253.947266,4468.735352
40.823682,-73.913362,1172.638306,4597.096191
40.619496,-73.957739,1247.323730,4469.472168
40.740160,-73.993371,1299.786743,4421.714355
40.853909,-73.866429,1058.876709,4771.130859
40.781445,-73.780195,1083.640869,4665.822266
40.854404,-73.935405,1112.312378,4719.492188
40.640263,-74.074192,1234.214844,4505.997070
40.838565,-73.918118,1112.312378,4719.492188
40.871672,-73.880018,1088.174927,4749.377930
40.782443,-73.959318,1253.947266,4468.735352
40.837416,-73.911139,1088.174927,4749.377930
40.843017,-73.914216,1088.174927,4749.377930
40.615462,-73.946242,1247.323730,4469.472168
40.752521,-73.965987,1253.947266,4468.735352
40.575946,-73.962389,1272.873901,4438.221680
40.756657,-73.962455,1253.947266,4468.735352
40.778187,-73.957973,1271.116577,4458.273926
40.786157,-73.952366,1271.116577,4458.273926
40.741731,-73.998210,1299.786743,4421.714355
40.827906,-73.880635,1172.638306,4597.096191
40.829275,-73.886998,1172.638306,4597.096191
40.820822,-73.921541,1199.753662,4563.494629
40.754430,-73.822902,1127.208496,4611.164062
40.888272,-73.916254,1019.952881,4891.804688
40.783104,-73.852749,1179.225708,4562.379395
40.719990,-73.817150,1145.681641,4583.785156
40.762312,-73.973890,1253.947266,4468.735352
40.689263,-73.926125,1292.430786,4434.958008
40.792377,-73.972941,1173.158813,4598.009766
40.740697,-73.935786,1310.610718,4415.648926
40.769162,-73.870239,1179.225708,4562.379395
40.812105,-73.914817,1172.638306,4597.096191
40.729982,-73.958964,1299.786743,4421.714355
40.731312,-73.853795,1207.817017,4525.531250
40.759481,-73.971083,1253.947266,4468.735352
40.640711,-73.985367,1272.350342,4478.152832
40.828604,-73.919609,1199.753662,4563.494629
40.873689,-73.904706,1088.174927,4749.377930
40.753076,-73.994465,1253.947266,4468.735352
40.630286,-73.989210,1272.350342,4478.152832
40.882497,-73.914281,1019.952881,4891.804688
40.704103,-73.987067,1294.508667,4433.241699
40.759641,-73.987011,1253.947266,4468.735352
40.743883,-73.981203,1299.786743,4421.714355
40.783388,-73.982383,1253.947266,4468.735352
40.617087,-73.954377,1247.323730,4469.472168
40.706544,-74.013265,1250.875000,4487.589844
40.842547,-73.921171,1112.312378,4719.492188
40.746195,-73.876946,1271.055298,4461.206543
40.872644,-73.918395,1112.312378,4719.492188
40.759980,-73.971424,1253.947266,4468.735352
40.760759,-73.960225,1253.947266,4468.735352
40.627156,-73.971688,1272.350342,4478.152832
40.727128,-73.995937,1299.786743,4421.714355
40.606194,-73.966243,1271.081543,4461.968262
40.849583,-73.939174,1112.312378,4719.492188
40.822133,-73.883142,1172.638306,4597.096191
40.706931,-73.762369,1090.474365,4629.018555
40.724598,-73.996893,1299.786743,4421.714355
40.853399,-73.918610,1112.312378,4719.492188
40.716355,-73.960308,1299.786743,4421.714355
40.742062,-73.792054,1145.681641,4583.785156
40.757080,-73.978981,1253.947266,4468.735352
40.664657,-73.781383,1094.647583,4610.125488
40.710426,-73.800693,1145.681641,4583.785156
40.689793,-73.962805,1294.508667,4433.241699
40.765935,-73.812561,1127.208496,4611.164062
40.735700,-73.983886,1299.786743,4421.714355
40.640393,-73.971814,1272.350342,4478.152832
40.599250,-73.739969,1067.038818,4653.286133
40.834969,-73.920902,1112.312378,4719.492188
40.860880,-73.906147,1088.174927,4749.377930
40.754216,-73.910484,1232.920654,4501.563477
40.780755,-73.957830,1271.116577,4458.273926
40.634192,-74.012810,1244.426758,4484.958008
40.813829,-73.949169,1199.753662,4563.494629
40.650615,-73.961529,1272.350342,4478.152832
40.768083,-73.991065,1253.947266,4468.735352
